# v / cm^-1, IR Int./ AU, Raman Int. / AU
 -100.00  0.000  0.000
  -99.00  0.000  0.000
  -98.00  0.000  0.000
  -97.00  0.000  0.000
  -96.00  0.000  0.000
  -95.00  0.000  0.000
  -94.00  0.000  0.000
  -93.00  0.000  0.000
  -92.00  0.000  0.000
  -91.00  0.000  0.000
  -90.00  0.000  0.000
  -89.00  0.000  0.000
  -88.00  0.000  0.000
  -87.00  0.000  0.000
  -86.00  0.000  0.000
  -85.00  0.000  0.000
  -84.00  0.000  0.000
  -83.00  0.000  0.000
  -82.00  0.000  0.000
  -81.00  0.000  0.000
  -80.00  0.000  0.000
  -79.00  0.000  0.000
  -78.00  0.000  0.000
  -77.00  0.000  0.000
  -76.00  0.000  0.000
  -75.00  0.000  0.000
  -74.00  0.000  0.000
  -73.00  0.000  0.000
  -72.00  0.000  0.000
  -71.00  0.000  0.000
  -70.00  0.000  0.000
  -69.00  0.000  0.000
  -68.00  0.000  0.000
  -67.00  0.000  0.000
  -66.00  0.000  0.000
  -65.00  0.000  0.000
  -64.00  0.000  0.000
  -63.00  0.000  0.000
  -62.00  0.000  0.000
  -61.00  0.000  0.000
  -60.00  0.000  0.000
  -59.00  0.000  0.000
  -58.00  0.000  0.000
  -57.00  0.000  0.000
  -56.00  0.000  0.000
  -55.00  0.000  0.000
  -54.00  0.000  0.000
  -53.00  0.000  0.000
  -52.00  0.000  0.000
  -51.00  0.000  0.000
  -50.00  0.000  0.000
  -49.00  0.000  0.000
  -48.00  0.000  0.000
  -47.00  0.000  0.000
  -46.00  0.000  0.000
  -45.00  0.000  0.000
  -44.00  0.000  0.000
  -43.00  0.000  0.000
  -42.00  0.000  0.000
  -41.00  0.000  0.000
  -40.00  0.000  0.000
  -39.00  0.000  0.000
  -38.00  0.000  0.000
  -37.00  0.000  0.000
  -36.00  0.000  0.000
  -35.00  0.000  0.000
  -34.00  0.000  0.000
  -33.00  0.000  0.000
  -32.00  0.000  0.000
  -31.00  0.000  0.000
  -30.00  0.000  0.000
  -29.00  0.000  0.000
  -28.00  0.000  0.000
  -27.00  0.000  0.000
  -26.00  0.000  0.000
  -25.00  0.000  0.000
  -24.00  0.000  0.000
  -23.00  0.000  0.000
  -22.00  0.000  0.000
  -21.00  0.000  0.000
  -20.00  0.000  0.000
  -19.00  0.000  0.000
  -18.00  0.000  0.000
  -17.00  0.000  0.000
  -16.00  0.000  0.000
  -15.00  0.000  0.000
  -14.00  0.000  0.000
  -13.00  0.000  0.000
  -12.00  0.000  0.000
  -11.00  0.000  0.000
  -10.00  0.000  0.000
   -9.00  0.000  0.000
   -8.00  0.000  0.000
   -7.00  0.000  0.000
   -6.00  0.000  0.000
   -5.00  0.000  0.000
   -4.00  0.000  0.000
   -3.00  0.000  0.000
   -2.00  0.000  0.000
   -1.00  0.000  0.000
    0.00  0.000  0.000
    1.00  0.000  0.000
    2.00  0.000  0.000
    3.00  0.000  0.000
    4.00  0.000  0.000
    5.00  0.000  0.000
    6.00  0.000  0.000
    7.00  0.000  0.000
    8.00  0.000  0.000
    9.00  0.000  0.000
   10.00  0.000  0.000
   11.00  0.000  0.000
   12.00  0.000  0.000
   13.00  0.000  0.000
   14.00  0.000  0.000
   15.00  0.000  0.000
   16.00  0.000  0.000
   17.00  0.000  0.000
   18.00  0.000  0.000
   19.00  0.000  0.000
   20.00  0.000  0.000
   21.00  0.000  0.000
   22.00  0.000  0.000
   23.00  0.000  0.000
   24.00  0.000  0.000
   25.00  0.000  0.000
   26.00  0.000  0.000
   27.00  0.000  0.000
   28.00  0.000  0.000
   29.00  0.000  0.000
   30.00  0.000  0.000
   31.00  0.000  0.000
   32.00  0.000  0.000
   33.00  0.001  0.000
   34.00  0.001  0.000
   35.00  0.001  0.000
   36.00  0.001  0.000
   37.00  0.001  0.000
   38.00  0.001  0.000
   39.00  0.001  0.000
   40.00  0.001  0.000
   41.00  0.001  0.000
   42.00  0.001  0.000
   43.00  0.001  0.000
   44.00  0.001  0.000
   45.00  0.001  0.000
   46.00  0.001  0.000
   47.00  0.001  0.000
   48.00  0.001  0.000
   49.00  0.001  0.000
   50.00  0.001  0.000
   51.00  0.001  0.000
   52.00  0.001  0.000
   53.00  0.001  0.000
   54.00  0.002  0.000
   55.00  0.002  0.000
   56.00  0.002  0.000
   57.00  0.002  0.000
   58.00  0.001  0.000
   59.00  0.001  0.000
   60.00  0.001  0.000
   61.00  0.001  0.000
   62.00  0.001  0.000
   63.00  0.001  0.000
   64.00  0.001  0.000
   65.00  0.001  0.000
   66.00  0.001  0.000
   67.00  0.001  0.000
   68.00  0.001  0.000
   69.00  0.001  0.000
   70.00  0.001  0.000
   71.00  0.001  0.000
   72.00  0.001  0.000
   73.00  0.001  0.000
   74.00  0.001  0.000
   75.00  0.001  0.000
   76.00  0.001  0.000
   77.00  0.001  0.000
   78.00  0.001  0.000
   79.00  0.001  0.000
   80.00  0.001  0.000
   81.00  0.001  0.000
   82.00  0.001  0.000
   83.00  0.001  0.000
   84.00  0.001  0.000
   85.00  0.001  0.000
   86.00  0.001  0.000
   87.00  0.001  0.000
   88.00  0.001  0.000
   89.00  0.001  0.000
   90.00  0.001  0.000
   91.00  0.001  0.000
   92.00  0.001  0.000
   93.00  0.001  0.000
   94.00  0.001  0.000
   95.00  0.001  0.000
   96.00  0.001  0.000
   97.00  0.002  0.000
   98.00  0.002  0.000
   99.00  0.002  0.000
  100.00  0.002  0.000
  101.00  0.002  0.000
  102.00  0.002  0.000
  103.00  0.002  0.000
  104.00  0.002  0.000
  105.00  0.002  0.000
  106.00  0.002  0.000
  107.00  0.002  0.000
  108.00  0.002  0.000
  109.00  0.002  0.000
  110.00  0.002  0.000
  111.00  0.002  0.000
  112.00  0.003  0.000
  113.00  0.003  0.000
  114.00  0.003  0.000
  115.00  0.003  0.000
  116.00  0.003  0.000
  117.00  0.003  0.000
  118.00  0.002  0.000
  119.00  0.002  0.000
  120.00  0.002  0.000
  121.00  0.002  0.000
  122.00  0.002  0.000
  123.00  0.002  0.000
  124.00  0.002  0.000
  125.00  0.002  0.000
  126.00  0.003  0.000
  127.00  0.003  0.000
  128.00  0.003  0.000
  129.00  0.002  0.000
  130.00  0.002  0.000
  131.00  0.002  0.000
  132.00  0.002  0.000
  133.00  0.002  0.000
  134.00  0.002  0.000
  135.00  0.002  0.000
  136.00  0.002  0.000
  137.00  0.001  0.000
  138.00  0.001  0.000
  139.00  0.001  0.000
  140.00  0.001  0.000
  141.00  0.001  0.000
  142.00  0.001  0.001
  143.00  0.001  0.001
  144.00  0.001  0.001
  145.00  0.001  0.001
  146.00  0.001  0.001
  147.00  0.001  0.001
  148.00  0.001  0.001
  149.00  0.001  0.001
  150.00  0.001  0.001
  151.00  0.001  0.001
  152.00  0.001  0.001
  153.00  0.001  0.001
  154.00  0.001  0.001
  155.00  0.001  0.001
  156.00  0.002  0.001
  157.00  0.002  0.001
  158.00  0.002  0.001
  159.00  0.002  0.001
  160.00  0.002  0.001
  161.00  0.002  0.001
  162.00  0.002  0.001
  163.00  0.002  0.000
  164.00  0.002  0.000
  165.00  0.002  0.000
  166.00  0.002  0.000
  167.00  0.002  0.000
  168.00  0.002  0.000
  169.00  0.002  0.001
  170.00  0.002  0.001
  171.00  0.003  0.001
  172.00  0.003  0.001
  173.00  0.003  0.001
  174.00  0.003  0.001
  175.00  0.003  0.001
  176.00  0.004  0.001
  177.00  0.004  0.001
  178.00  0.004  0.001
  179.00  0.004  0.001
  180.00  0.005  0.001
  181.00  0.005  0.001
  182.00  0.006  0.001
  183.00  0.007  0.001
  184.00  0.008  0.001
  185.00  0.008  0.001
  186.00  0.009  0.001
  187.00  0.010  0.001
  188.00  0.010  0.001
  189.00  0.010  0.001
  190.00  0.010  0.001
  191.00  0.010  0.002
  192.00  0.010  0.002
  193.00  0.010  0.002
  194.00  0.011  0.002
  195.00  0.012  0.003
  196.00  0.013  0.003
  197.00  0.015  0.003
  198.00  0.017  0.004
